time,type,package
2024-06-05 13:00:08,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:00:08,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:00:25,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:00:25,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:00:38,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:00:38,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:00:39,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:00:39,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:00:41,SCREEN_NON_INTERACTIVE,android
2024-06-05 13:00:42,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:00:42,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:00:42,KEYGUARD_SHOWN,android
2024-06-05 13:00:42,FOREGROUND_SERVICE_START,com.bilibili.app.in
2024-06-05 13:00:42,NOTIFICATION_INTERRUPTION,com.bilibili.app.in
2024-06-05 13:04:36,NOTIFICATION_INTERRUPTION,com.google.android.gm
2024-06-05 13:05:32,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:05:32,SCREEN_INTERACTIVE,android
2024-06-05 13:05:32,NOTIFICATION_SEEN,com.bilibili.app.in
2024-06-05 13:05:32,NOTIFICATION_SEEN,com.google.android.gm
2024-06-05 13:05:32,FOREGROUND_SERVICE_STOP,com.bilibili.app.in
2024-06-05 13:05:32,KEYGUARD_HIDDEN,android
2024-06-05 13:05:33,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:05:33,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:05:34,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:05:34,FOREGROUND_SERVICE_START,com.bilibili.app.in
2024-06-05 13:05:34,NOTIFICATION_INTERRUPTION,com.bilibili.app.in
2024-06-05 13:05:35,NOTIFICATION_SEEN,com.bilibili.app.in
2024-06-05 13:05:40,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:05:40,ACTIVITY_RESUMED,com.google.android.apps.maps
2024-06-05 13:05:40,STANDBY_BUCKET_CHANGED,com.google.android.apps.maps
2024-06-05 13:05:40,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:05:43,SCREEN_NON_INTERACTIVE,android
2024-06-05 13:05:43,ACTIVITY_PAUSED,com.google.android.apps.maps
2024-06-05 13:05:43,ACTIVITY_STOPPED,com.google.android.apps.maps
2024-06-05 13:05:43,KEYGUARD_SHOWN,android
2024-06-05 13:05:54,ACTIVITY_RESUMED,com.google.android.apps.maps
