dateTime,BandAccX,BandAccY,BandAccZ,rate,rateZone
2024-06-06 11:48:20.705,-1576.6,4432.8,216.6,82,0.43
2024-06-06 11:48:20.915,-1218.8,3853.4,-135.6,82,0.43
2024-06-06 11:48:21.126,-1098.1666666666667,3416.6666666666665,490.1666666666667,82,0.43
2024-06-06 11:48:21.304,727.8,3458.6,655.4,82,0.43
2024-06-06 11:48:21.516,4761.8,2065.0,-7.4,82,0.43
2024-06-06 11:48:21.717,4592.6,2939.2,-224.0,82,0.43
2024-06-06 11:48:21.906,4526.166666666667,3024.3333333333335,303.0,82,0.43
2024-06-06 11:48:22.107,5103.4,1466.6,146.0,89,0.46
2024-06-06 11:48:22.312,3195.4,1088.0,-135.6,89,0.46
2024-06-06 11:48:22.520,4479.166666666667,1613.6666666666667,294.5,89,0.46
2024-06-06 11:48:22.735,3855.2,2096.6,542.4,89,0.46
2024-06-06 11:48:22.933,3881.4,2517.8,457.4,89,0.46
2024-06-06 11:48:23.107,5051.166666666667,2317.3333333333335,468.6666666666667,89,0.46
2024-06-06 11:48:23.316,3710.2,1133.6,75.8,89,0.46
2024-06-06 11:48:23.529,3432.8,1121.0,65.2,89,0.46
2024-06-06 11:48:23.721,4714.5,1774.5,530.3333333333334,89,0.46
2024-06-06 11:48:23.982,3091.0,2018.2,300.0,89,0.46
2024-06-06 11:48:24.124,4499.0,2600.2,624.4,89,0.46
2024-06-06 11:48:24.370,4404.0,1682.3333333333333,453.1666666666667,89,0.46
2024-06-06 11:48:24.516,3229.4,1092.2,65.0,89,0.46
2024-06-06 11:48:24.713,4426.0,1590.8,34.2,89,0.46
2024-06-06 11:48:24.907,3663.0,1689.6,743.8,89,0.46
2024-06-06 11:48:25.115,3680.1666666666665,2248.5,911.0,89,0.46
2024-06-06 11:48:25.310,5367.4,5739.4,1925.4,89,0.46
2024-06-06 11:48:25.524,4087.6,3287.6,335.2,89,0.46
2024-06-06 11:48:25.699,590.5,-45.166666666666664,192.66666666666666,89,0.46
2024-06-06 11:48:25.911,3479.2,3321.0,2261.6,89,0.46
2024-06-06 11:48:26.105,5510.4,3867.8,908.2,89,0.46
2024-06-06 11:48:26.318,4428.833333333333,3503.0,598.5,89,0.46
2024-06-06 11:48:26.510,5519.8,2120.2,181.4,89,0.46
2024-06-06 11:48:26.704,3700.8,1029.0,-110.0,89,0.46
2024-06-06 11:48:26.930,3701.0,1297.1666666666667,200.16666666666666,89,0.46
2024-06-06 11:48:27.161,4909.2,2143.0,607.6,89,0.46
2024-06-06 11:48:27.321,3844.4,2386.6,338.8,89,0.46
2024-06-06 11:48:27.515,4652.0,2698.4,470.8,89,0.46
2024-06-06 11:48:27.710,4147.166666666667,1344.1666666666667,103.66666666666667,89,0.46
2024-06-06 11:48:27.907,3696.0,1069.6,-90.6,89,0.46
2024-06-06 11:48:28.117,4837.8,1284.2,312.8,93,0.48
2024-06-06 11:48:28.325,3267.0,1872.1666666666667,541.0,93,0.48
2024-06-06 11:48:28.557,4453.2,2678.6,682.6,93,0.48
2024-06-06 11:48:28.718,4926.0,2007.6,190.4,93,0.48
2024-06-06 11:48:28.914,3623.0,1111.0,-190.33333333333334,93,0.48
2024-06-06 11:48:29.120,4622.0,1082.6,164.2,93,0.48
2024-06-06 11:48:29.317,3653.0,1595.8,486.2,93,0.48
2024-06-06 11:48:29.555,4277.2,2615.2,603.4,93,0.48
2024-06-06 11:48:29.722,4905.833333333333,2568.0,316.1666666666667,93,0.48
2024-06-06 11:48:29.918,4109.2,1235.6,-84.6,93,0.48
2024-06-06 11:48:30.127,3482.8,1143.2,57.4,93,0.48
2024-06-06 11:48:30.303,4609.333333333333,1567.6666666666667,561.5,93,0.48
2024-06-06 11:48:30.515,3042.0,1967.0,422.3333333333333,93,0.48
2024-06-06 11:48:30.516,3956.5,2166.5,219.0,93,0.48
2024-06-06 11:48:30.710,4607.8,2690.4,502.0,93,0.48
2024-06-06 11:48:30.905,4350.0,1714.4,32.0,93,0.48
2024-06-06 11:48:31.115,3918.3333333333335,914.1666666666666,-229.83333333333334,93,0.48
2024-06-06 11:48:31.330,4943.6,1227.6,-89.2,93,0.48
2024-06-06 11:48:31.502,2839.4,1511.6,391.2,93,0.48
2024-06-06 11:48:31.713,4472.166666666667,2435.1666666666665,515.3333333333334,93,0.48
2024-06-06 11:48:31.912,4819.2,574.8,-439.6,93,0.48
2024-06-06 11:48:32.119,2795.2,1930.2,922.6,93,0.48
2024-06-06 11:48:32.388,5505.0,3071.5,-19.5,93,0.48
2024-06-06 11:48:32.509,3371.4,2397.6,994.4,96,0.5
2024-06-06 11:48:32.707,301.2,1048.6,872.8,96,0.5
2024-06-06 11:48:32.915,547.0,599.5,1568.5,96,0.5
2024-06-06 11:48:32.916,1566.75,3699.0,4226.0,96,0.5
2024-06-06 11:48:33.109,3914.0,2593.8,19.6,96,0.5
2024-06-06 11:48:33.305,2794.2,1711.8,456.6,96,0.5
2024-06-06 11:48:33.514,3758.8,2730.0,69.2,96,0.5
2024-06-06 11:48:33.713,5926.166666666667,1574.0,-728.0,96,0.5
2024-06-06 11:48:33.924,2715.2,2231.6,77.0,96,0.5
2024-06-06 11:48:34.119,597.8,817.0,463.6,96,0.5
2024-06-06 11:48:34.311,2442.1666666666665,3423.0,4498.166666666667,96,0.5
2024-06-06 11:48:34.506,4072.0,2814.6,115.4,96,0.5
2024-06-06 11:48:34.767,1612.6,1267.8,924.2,96,0.5
2024-06-06 11:48:34.914,6322.166666666667,3461.3333333333335,314.1666666666667,96,0.5
2024-06-06 11:48:35.194,3739.8,845.4,-238.2,96,0.5
2024-06-06 11:48:35.318,1924.0,1213.4,1343.8,96,0.5
2024-06-06 11:48:35.517,29.5,1370.0,2007.0,96,0.5
2024-06-06 11:48:35.709,2342.0,2574.8,3091.2,96,0.5
2024-06-06 11:48:35.916,4498.8,3115.2,-428.2,96,0.5
2024-06-06 11:48:36.112,2302.6,1092.2,467.8,96,0.5
2024-06-06 11:48:36.306,5627.833333333333,3125.3333333333335,-643.3333333333334,96,0.5
2024-06-06 11:48:36.518,4388.6,1208.2,-102.2,96,0.5
2024-06-06 11:48:36.714,3118.6,2136.6,227.8,96,0.5
2024-06-06 11:48:36.970,138.16666666666666,597.6666666666666,435.1666666666667,96,0.5
2024-06-06 11:48:37.113,1501.2,3004.8,4838.8,96,0.5
2024-06-06 11:48:37.312,4359.6,2782.4,-392.6,96,0.5
2024-06-06 11:48:37.524,2338.3333333333335,1500.1666666666667,728.3333333333334,91,0.47
2024-06-06 11:48:37.716,7030.0,1863.4,-235.8,91,0.47
2024-06-06 11:48:37.975,4119.8,-253.0,-720.8,91,0.47
2024-06-06 11:48:38.121,2996.8333333333335,-517.1666666666666,-96.5,91,0.47
2024-06-06 11:48:38.319,2360.0,582.4,563.6,91,0.47
2024-06-06 11:48:38.596,4310.2,2307.6,994.4,91,0.47
2024-06-06 11:48:38.752,5036.2,2379.8,465.0,91,0.47
2024-06-06 11:48:38.916,3880.6666666666665,1126.0,-12.833333333333334,91,0.47
2024-06-06 11:48:39.129,4387.2,1050.8,51.4,91,0.47
2024-06-06 11:48:39.310,4405.8,1316.6,596.6,91,0.47
2024-06-06 11:48:39.519,3589.5,2235.5,447.3333333333333,91,0.47
2024-06-06 11:48:39.714,4617.4,2958.0,589.4,91,0.47
2024-06-06 11:48:39.936,4681.4,1460.8,137.0,91,0.47
2024-06-06 11:48:40.115,3367.8,1033.6,-202.2,91,0.47
2024-06-06 11:48:40.317,4498.166666666667,3414.0,1255.5,91,0.47
2024-06-06 11:48:40.522,296.6,2637.0,1963.2,91,0.47
2024-06-06 11:48:40.718,2783.0,4822.0,6013.8,91,0.47
2024-06-06 11:48:40.913,2486.8333333333335,1240.5,-717.1666666666666,91,0.47
2024-06-06 11:48:41.106,3637.2,2195.0,-352.4,91,0.47
2024-06-06 11:48:41.315,5127.2,2237.6,-219.0,91,0.47
2024-06-06 11:48:41.514,4748.0,1380.5,-1139.8333333333333,91,0.47
2024-06-06 11:48:41.790,2516.0,1295.4,512.8,91,0.47
2024-06-06 11:48:41.931,3.4,853.8,937.6,91,0.47
2024-06-06 11:48:42.129,3271.8,2989.4,2913.8,91,0.47
2024-06-06 11:48:42.403,4188.833333333333,2856.8333333333335,-643.1666666666666,91,0.47
2024-06-06 11:48:42.545,1450.2,1778.8,1233.0,91,0.47
2024-06-06 11:48:42.764,6712.8,3462.2,15.6,91,0.47
2024-06-06 11:48:42.919,3638.5,627.0,-353.0,91,0.47
2024-06-06 11:48:43.116,2708.6,196.4,-70.8,91,0.47
2024-06-06 11:48:43.381,2560.0,1187.6,438.6,91,0.47
2024-06-06 11:48:43.510,4196.166666666667,2295.0,932.3333333333334,91,0.47
2024-06-06 11:48:43.777,5064.2,1790.6,551.6,91,0.47
2024-06-06 11:48:43.913,3587.6,922.0,327.4,91,0.47
2024-06-06 11:48:44.110,3684.5,1269.5,383.0,91,0.47
2024-06-06 11:48:44.320,4691.8,2031.4,782.6,91,0.47
2024-06-06 11:48:44.517,3122.2,1977.2,668.4,91,0.47
2024-06-06 11:48:44.794,3849.2,2154.4,702.4,91,0.47
2024-06-06 11:48:44.921,4899.833333333333,2167.6666666666665,-119.83333333333333,91,0.47
2024-06-06 11:48:45.116,3739.0,931.6,-125.4,112,0.58
2024-06-06 11:48:45.341,3583.6,1195.0,-46.6,112,0.58
2024-06-06 11:48:45.537,4480.666666666667,1615.8333333333333,939.0,112,0.58
2024-06-06 11:48:45.760,3075.6,1835.0,408.0,112,0.58
2024-06-06 11:48:45.941,4078.8,2104.6,598.0,112,0.58
2024-06-06 11:48:46.222,4889.833333333333,1685.5,489.1666666666667,112,0.58
2024-06-06 11:48:46.326,3792.2,899.2,238.4,112,0.58
2024-06-06 11:48:46.525,2754.0,837.0,229.0,112,0.58
2024-06-06 11:48:46.526,3829.25,1172.25,-372.25,112,0.58
2024-06-06 11:48:46.803,4758.0,1949.3333333333333,-327.6666666666667,112,0.58
2024-06-06 11:48:46.960,3199.0,1781.0,-203.8,112,0.58
2024-06-06 11:48:47.129,3950.6,2144.6,469.4,112,0.58
2024-06-06 11:48:47.319,4388.333333333333,1234.0,1095.0,112,0.58
2024-06-06 11:48:47.599,3567.6,1645.8,367.4,112,0.58
2024-06-06 11:48:47.727,3492.8,1576.8,531.8,112,0.58
2024-06-06 11:48:47.949,4575.0,1429.4,349.8,112,0.58
2024-06-06 11:48:48.114,3402.8333333333335,1170.3333333333333,531.8333333333334,112,0.58
2024-06-06 11:48:48.341,3457.6,1334.4,877.8,112,0.58
2024-06-06 11:48:48.711,4690.4,1885.4,574.6,112,0.58
2024-06-06 11:48:48.721,4084.8333333333335,1580.0,262.1666666666667,112,0.58
2024-06-06 11:48:48.910,3340.6,1126.8,-50.6,112,0.58
2024-06-06 11:48:49.143,4778.0,1458.4,134.6,112,0.58
2024-06-06 11:48:49.315,3545.6,1301.6,438.4,112,0.58
2024-06-06 11:48:49.510,3518.6666666666665,1911.8333333333333,623.8333333333334,112,0.58
2024-06-06 11:48:49.719,4741.8,2201.2,267.2,112,0.58
2024-06-06 11:48:49.977,4042.0,1019.0,-49.8,112,0.58
2024-06-06 11:48:50.127,3304.3333333333335,1048.0,-43.333333333333336,112,0.58
2024-06-06 11:48:50.319,5268.6,1720.4,317.6,112,0.58
2024-06-06 11:48:50.521,2317.8,1259.6,486.2,112,0.58
2024-06-06 11:48:50.711,3133.6666666666665,1381.3333333333333,540.0,112,0.58
2024-06-06 11:48:50.903,5899.2,536.4,-517.0,112,0.58
2024-06-06 11:48:51.177,2806.0,616.8,36.4,112,0.58
2024-06-06 11:48:51.307,4248.4,1505.8,240.4,112,0.58
2024-06-06 11:48:51.521,3247.1666666666665,552.8333333333334,398.0,117,0.61
2024-06-06 11:48:51.714,4877.0,56.4,-719.4,117,0.61
2024-06-06 11:48:51.906,4251.2,1359.6,189.4,117,0.61
2024-06-06 11:48:52.133,3864.5,349.0,-58.333333333333336,117,0.61
2024-06-06 11:48:52.326,4645.0,469.4,-488.2,117,0.61
2024-06-06 11:48:52.506,3060.4,1130.4,-27.0,117,0.61
2024-06-06 11:48:52.729,4784.5,1368.1666666666667,748.8333333333334,117,0.61
2024-06-06 11:48:52.925,3660.8,1291.6,-1.4,117,0.61
2024-06-06 11:48:53.104,4142.2,973.0,-354.0,117,0.61
2024-06-06 11:48:53.334,4603.166666666667,675.5,861.3333333333334,117,0.61
2024-06-06 11:48:53.516,3908.8,1461.0,585.0,117,0.61
2024-06-06 11:48:53.807,4896.8,2286.8,69.0,117,0.61
2024-06-06 11:48:53.919,3277.8,1168.4,123.2,117,0.61
2024-06-06 11:48:54.125,4391.666666666667,1222.0,199.83333333333334,117,0.61
2024-06-06 11:48:54.325,3916.0,1474.8,585.2,117,0.61
2024-06-06 11:48:54.518,2767.0,1935.0,707.6,117,0.61
2024-06-06 11:48:54.713,4461.166666666667,2502.5,513.6666666666666,117,0.61
2024-06-06 11:48:54.906,5163.0,1614.6,170.6,117,0.61
2024-06-06 11:48:55.188,2864.2,855.0,46.4,117,0.61
2024-06-06 11:48:55.316,4825.5,1625.1666666666667,208.83333333333334,117,0.61
2024-06-06 11:48:55.511,3568.0,1741.8,775.0,117,0.61
2024-06-06 11:48:55.720,2133.4,1161.4,733.0,117,0.61
2024-06-06 11:48:55.956,6128.5,1246.1666666666667,-422.0,117,0.61
2024-06-06 11:48:56.106,3137.8,66.0,397.8,117,0.61
2024-06-06 11:48:56.339,2912.2,1142.2,-113.8,117,0.61
2024-06-06 11:48:56.565,5888.0,1652.4,-112.6,126,0.66
2024-06-06 11:48:56.725,2647.8333333333335,526.0,781.1666666666666,126,0.66
2024-06-06 11:48:57.014,4002.4,1104.8,138.2,126,0.66
2024-06-06 11:48:57.141,5904.8,968.4,-648.0,126,0.66
2024-06-06 11:48:57.409,2160.1666666666665,533.6666666666666,213.0,126,0.66
2024-06-06 11:48:57.518,6059.0,1464.4,-506.6,126,0.66
2024-06-06 11:48:57.712,3103.6,330.8,1130.4,126,0.66
2024-06-06 11:48:57.919,3784.0,1083.5,77.66666666666667,126,0.66
2024-06-06 11:48:58.120,5679.0,942.6,-315.4,126,0.66
2024-06-06 11:48:58.332,1896.0,138.0,190.6,126,0.66
2024-06-06 11:48:58.541,3884.75,1092.25,-251.5,126,0.66
2024-06-06 11:48:58.542,8269.0,1577.0,-666.5,126,0.66
2024-06-06 11:48:58.716,4166.2,453.0,1112.2,126,0.66
2024-06-06 11:48:58.969,2306.6,657.6,305.6,126,0.66
2024-06-06 11:48:59.108,5980.4,1309.4,-409.8,126,0.66
2024-06-06 11:48:59.335,2847.8333333333335,294.0,497.3333333333333,126,0.66
2024-06-06 11:48:59.515,3738.6,1181.8,-752.4,126,0.66
2024-06-06 11:48:59.708,6283.6,639.4,794.4,126,0.66
2024-06-06 11:48:59.920,2107.5,627.3333333333334,337.5,126,0.66
2024-06-06 11:49:00.114,6063.2,1336.0,-530.8,126,0.66
2024-06-06 11:49:00.320,3299.0,70.8,452.2,126,0.66
2024-06-06 11:49:00.565,2948.2,836.8,-265.2,126,0.66
2024-06-06 11:49:00.717,5612.333333333333,836.3333333333334,253.16666666666666,126,0.66
2024-06-06 11:49:00.911,2264.8,442.6,932.8,126,0.66
2024-06-06 11:49:01.182,5895.0,970.4,-381.6,126,0.66
2024-06-06 11:49:01.316,3799.1666666666665,589.8333333333334,89.66666666666667,126,0.66
2024-06-06 11:49:01.609,1980.2,354.2,174.0,124,0.65
2024-06-06 11:49:01.700,4920.8,1242.2,629.8,124,0.65
2024-06-06 11:49:01.915,5580.5,914.8333333333334,-17.166666666666668,124,0.65
2024-06-06 11:49:02.108,2968.0,-271.6,-67.4,124,0.65
2024-06-06 11:49:02.340,3644.2,1084.8,210.4,124,0.65
2024-06-06 11:49:02.544,3967.0,1337.2,1003.2,124,0.65
2024-06-06 11:49:02.754,5507.333333333333,176.16666666666666,-248.0,124,0.65
2024-06-06 11:49:02.935,2660.0,108.4,-387.8,124,0.65
2024-06-06 11:49:03.130,3960.4,1250.6,-103.4,124,0.65
2024-06-06 11:49:03.325,5493.0,973.1666666666666,415.8333333333333,124,0.65
2024-06-06 11:49:03.519,3315.4,496.0,270.4,124,0.65
2024-06-06 11:49:03.768,3184.8,978.6,-241.2,124,0.65
2024-06-06 11:49:03.909,5780.166666666667,340.6666666666667,379.5,124,0.65
2024-06-06 11:49:04.131,2666.0,719.6,780.6,124,0.65
2024-06-06 11:49:04.465,5093.4,2122.0,245.2,124,0.65
2024-06-06 11:49:04.524,3925.5,1258.6666666666667,46.833333333333336,124,0.65
2024-06-06 11:49:04.721,3563.0,1068.6,-124.6,124,0.65
2024-06-06 11:49:04.976,4773.4,1658.4,374.6,124,0.65
2024-06-06 11:49:05.126,2985.8,1465.8,632.6,124,0.65
2024-06-06 11:49:05.401,4001.3333333333335,1977.5,657.0,124,0.65
2024-06-06 11:49:05.532,4975.6,1887.6,447.0,124,0.65
2024-06-06 11:49:05.708,3513.6,1040.0,126.6,124,0.65
2024-06-06 11:49:05.936,3939.6666666666665,1199.3333333333333,-35.666666666666664,124,0.65
2024-06-06 11:49:06.115,4394.8,1745.4,353.8,124,0.65
2024-06-06 11:49:06.394,3125.8,1964.6,796.2,124,0.65
2024-06-06 11:49:06.522,4325.166666666667,2409.3333333333335,957.3333333333334,121,0.63
2024-06-06 11:49:06.714,4679.8,1438.8,220.2,121,0.63
2024-06-06 11:49:06.938,3523.0,1052.6,-59.4,121,0.63
2024-06-06 11:49:07.122,4412.0,1337.6666666666667,451.8333333333333,121,0.63
2024-06-06 11:49:07.433,3258.0,1505.2,274.6,121,0.63
2024-06-06 11:49:07.543,4084.8,2244.0,729.8,121,0.63
2024-06-06 11:49:07.736,4812.0,2397.6,524.0,121,0.63
2024-06-06 11:49:07.933,3831.3333333333335,1208.8333333333333,52.666666666666664,121,0.63
2024-06-06 11:49:08.139,3940.0,1242.2,72.6,121,0.63
2024-06-06 11:49:08.317,4349.2,1520.8,460.4,121,0.63
2024-06-06 11:49:08.508,3296.5,2020.0,638.6666666666666,121,0.63
2024-06-06 11:49:08.883,4546.0,2548.2,492.6,121,0.63
2024-06-06 11:49:08.915,4461.4,1760.6,57.0,121,0.63
2024-06-06 11:49:09.109,3586.0,1116.5,-1.5,121,0.63
2024-06-06 11:49:09.318,4579.2,1270.4,478.6,121,0.63
2024-06-06 11:49:09.514,3514.4,1617.2,572.8,121,0.63
2024-06-06 11:49:09.711,3894.6,2331.8,616.4,121,0.63
2024-06-06 11:49:09.938,4861.833333333333,3281.1666666666665,24.333333333333332,121,0.63
2024-06-06 11:49:10.114,4382.0,3227.4,-822.8,121,0.63
2024-06-06 11:49:10.311,1355.4,2731.6,427.6,121,0.63
2024-06-06 11:49:10.534,-556.1666666666666,3866.5,729.0,121,0.63
2024-06-06 11:49:10.715,-1202.0,3273.0,612.2,121,0.63
2024-06-06 11:49:10.912,-1857.4,4251.2,515.8,121,0.63
2024-06-06 11:49:11.148,-1505.6,3955.8,202.6,121,0.63
2024-06-06 11:49:11.313,-1584.3333333333333,3261.3333333333335,548.5,121,0.63
2024-06-06 11:49:11.510,-1342.6,4569.4,617.6,121,0.63
2024-06-06 11:49:11.719,-796.4,3954.4,528.8,121,0.63
2024-06-06 11:49:11.931,-1304.5,3479.6666666666665,749.3333333333334,121,0.63
2024-06-06 11:49:12.111,-1821.0,4373.2,392.4,121,0.63
2024-06-06 11:49:12.304,-1211.2,3235.4,614.2,121,0.63
2024-06-06 11:49:12.517,690.8333333333334,2989.1666666666665,1227.0,118,0.62
2024-06-06 11:49:12.710,4552.6,2527.4,609.2,118,0.62
2024-06-06 11:49:12.905,4289.2,2562.4,-67.0,118,0.62
2024-06-06 11:49:13.117,3944.8333333333335,2692.6666666666665,249.83333333333334,118,0.62
2024-06-06 11:49:13.312,4951.8,2442.4,182.4,118,0.62
2024-06-06 11:49:13.517,3824.2,1054.0,-75.0,118,0.62
2024-06-06 11:49:13.713,3820.2,1205.6,-35.0,118,0.62
2024-06-06 11:49:13.919,4307.166666666667,1491.0,314.0,118,0.62
2024-06-06 11:49:14.119,3358.4,2172.6,472.0,118,0.62
2024-06-06 11:49:14.314,4573.0,2614.4,578.2,118,0.62
2024-06-06 11:49:14.529,4612.0,1716.5,71.66666666666667,118,0.62
2024-06-06 11:49:14.764,3541.6,1010.4,-180.8,118,0.62
2024-06-06 11:49:14.914,4693.0,1245.2,330.8,118,0.62
2024-06-06 11:49:15.140,3553.5,1619.6666666666667,423.0,118,0.62
2024-06-06 11:49:15.333,4135.8,2573.0,634.2,118,0.62
2024-06-06 11:49:15.530,4904.0,2497.0,153.6,118,0.62
2024-06-06 11:49:15.754,3881.3333333333335,1109.6666666666667,181.33333333333334,118,0.62
2024-06-06 11:49:15.920,4127.2,1063.2,315.0,118,0.62
2024-06-06 11:49:16.113,4368.2,1777.2,365.0,118,0.62
2024-06-06 11:49:16.345,3377.6,2115.8,329.2,118,0.62
2024-06-06 11:49:16.518,4411.166666666667,2580.6666666666665,492.5,118,0.62
2024-06-06 11:49:16.714,5051.8,1052.6,-345.0,118,0.62
2024-06-06 11:49:16.927,3292.0,797.2,-214.8,118,0.62
2024-06-06 11:49:17.118,4395.666666666667,1876.5,556.8333333333334,118,0.62
2024-06-06 11:49:17.312,3668.2,1369.6,805.4,118,0.62
2024-06-06 11:49:17.576,3961.0,1118.4,273.4,116,0.61
2024-06-06 11:49:17.723,3925.6666666666665,1179.8333333333333,325.6666666666667,116,0.61
2024-06-06 11:49:17.920,3818.2,1582.2,269.2,116,0.61
2024-06-06 11:49:18.109,3830.4,1677.0,257.8,116,0.61
2024-06-06 11:49:18.319,3787.0,1605.1666666666667,223.0,116,0.61
2024-06-06 11:49:18.589,3797.4,1604.2,238.8,116,0.61
2024-06-06 11:49:18.716,4288.0,3061.2,1521.8,116,0.61
2024-06-06 11:49:18.911,3268.2,5160.6,2522.6,116,0.61
2024-06-06 11:49:19.115,-1599.8333333333333,1805.0,866.0,116,0.61
2024-06-06 11:49:19.357,-2522.4,-840.4,943.6,116,0.61
2024-06-06 11:49:19.505,-2763.8,-1060.8,1734.0,116,0.61
2024-06-06 11:49:19.714,-3439.1666666666665,-1223.0,1817.3333333333333,116,0.61
2024-06-06 11:49:19.915,-3544.4,-1898.2,1569.4,116,0.61
2024-06-06 11:49:20.172,-3477.4,-1596.0,1521.6,116,0.61
2024-06-06 11:49:20.319,-3374.2,-1429.0,1253.8,116,0.61
2024-06-06 11:49:20.514,-2478.8333333333335,-1549.6666666666667,1572.5,116,0.61
2024-06-06 11:49:20.707,-2006.8,-1818.0,879.2,116,0.61
2024-06-06 11:49:20.936,763.8,2869.2,830.0,116,0.61
2024-06-06 11:49:21.117,7090.0,4078.6666666666665,1809.1666666666667,116,0.61
2024-06-06 11:49:21.312,3723.2,1933.6,874.2,116,0.61
2024-06-06 11:49:21.545,4408.6,1609.0,-185.8,116,0.61
2024-06-06 11:49:21.729,3541.6666666666665,1521.5,-469.8333333333333,116,0.61
2024-06-06 11:49:21.954,4047.6,1785.2,100.2,116,0.61
2024-06-06 11:49:22.138,3771.8,1673.2,1236.2,116,0.61
2024-06-06 11:49:22.331,3463.8,1615.4,183.8,116,0.61
2024-06-06 11:49:22.508,3541.0,1578.1666666666667,377.0,116,0.61
2024-06-06 11:49:22.720,3986.6,2186.0,389.0,116,0.61
2024-06-06 11:49:23.015,4378.6,1426.2,132.0,116,0.61
2024-06-06 11:49:23.125,3687.0,1452.0,-12.0,116,0.61
2024-06-06 11:49:23.318,3752.2,2346.2,23.4,116,0.61
2024-06-06 11:49:23.514,3666.0,2073.0,59.0,116,0.61
2024-06-06 11:49:23.515,3347.75,2061.25,89.75,116,0.61
2024-06-06 11:49:23.748,3503.3333333333335,2561.1666666666665,1154.1666666666667,116,0.61
2024-06-06 11:49:23.962,3419.8,1845.6,740.4,116,0.61
2024-06-06 11:49:24.111,3457.8,1962.2,847.2,116,0.61
2024-06-06 11:49:24.310,3556.6666666666665,1643.5,447.3333333333333,116,0.61
2024-06-06 11:49:24.522,4172.8,1914.0,429.6,116,0.61
2024-06-06 11:49:24.716,4027.0,1490.8,127.8,116,0.61
2024-06-06 11:49:24.970,3679.8333333333335,1412.1666666666667,56.5,116,0.61
2024-06-06 11:49:25.120,4122.0,1608.8,147.2,116,0.61
2024-06-06 11:49:25.314,3486.0,1715.2,493.0,116,0.61
2024-06-06 11:49:25.524,3611.2,1767.0,945.8,116,0.61
