dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus
2024-06-06 11:47:49.139,,,,0.270987,4.380062,8.362915,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.159,,,,0.25663,4.55414,8.266006,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.179,,,,0.026321,4.674977,8.622537,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.197,,,,19.856251,-13.650001,-39.037502,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.199,,,,0.083749,4.459623,8.931211,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.219,,,,0.373879,4.079762,8.902496,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.239,,,,0.360718,4.181458,8.928818,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.256,,,,-66.819153,-28.376489,1.749032,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.257,,,,20.34375,-14.231251,-38.550003,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.259,,,,0.250648,4.226921,8.87139,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.279,,,,0.275773,4.161119,8.705089,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.299,,,,0.12682,4.202993,9.069994,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.317,,,,20.775002,-14.7375,-38.268753,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.319,,,,0.070588,4.284349,9.108279,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.339,,,,0.282951,4.144369,9.146564,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.359,,,,0.253041,4.256832,8.904889,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.377,,,,21.09375,-15.01875,-37.743752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.379,,,,0.287737,4.345366,9.077172,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.399,,,,0.404985,4.125226,9.311071,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.419,,,,0.609572,3.98405,9.265009,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.437,,,,21.50625,-15.225,-37.21875,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.439,,,,0.625125,3.940979,9.297313,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.455,,,,-67.574763,-26.047082,-1.259247,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.459,,,,0.431306,4.023531,9.226724,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.479,,,,0.129212,4.273581,9.127422,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.497,,,,21.581251,-15.39375,-36.993752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.499,,,,0.013161,4.274778,9.102298,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.519,,,,0.025125,4.290331,9.095119,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.539,,,,-0.142373,4.485944,8.992228,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.556,,,,21.4125,-15.281251,-37.125,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.559,,,,-0.038285,4.50748,8.335398,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.579,,,,-0.211765,4.573282,8.259425,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
