dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus
2024-06-06 12:07:47.362,,,,8.775001,-23.625,-39.84375,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.363,,,,-130.540256,-22.117834,-2.147487,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.370,,,,0.427717,3.690929,9.427123,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.390,,,,0.318844,3.693322,9.199206,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.410,,,,0.332004,3.802195,8.53161,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.422,,,,8.868751,-23.625,-40.03125,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.430,,,,0.455234,3.716053,9.538389,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.450,,,,0.442074,3.729214,10.560722,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.470,,,,0.406182,4.029513,9.638887,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.482,,,,9.0375,-23.681252,-39.675003,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.490,,,,0.470788,3.860819,8.612965,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.510,,,,0.20339,3.646662,8.206783,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.517,,,,0.025433,-0.016245,-0.001065,AngularVelocity,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.530,,,,0.294915,3.596412,8.197212,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.542,,,,9.46875,-23.793751,-39.018753,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.550,,,,0.412164,3.822534,8.617751,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.562,,,,-130.681886,-22.979874,-2.110538,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.570,,,,0.451645,3.862016,9.299706,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.590,,,,0.268594,3.783053,9.629316,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.602,,,,9.675,-23.793751,-38.71875,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.610,,,,0.218943,3.779463,9.592228,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.630,,,,0.323629,3.74716,9.530014,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.650,,,,0.334397,3.755535,9.405587,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.662,,,,9.7875,-23.85,-38.71875,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.670,,,,0.184247,3.945765,9.152547,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.690,,,,0.161516,4.065406,8.847462,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.710,,,,0.449252,3.726821,8.668,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.722,,,,9.9375,-23.962502,-38.512501,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.730,,,,0.512662,3.468396,9.133404,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.750,,,,0.517448,3.360121,9.041281,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.761,,,,-130.810349,-21.640928,-2.112468,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.770,,,,0.287737,3.424129,9.150154,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.782,,,,9.900001,-23.94375,-38.662502,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.790,,,,-0.22014,3.574877,9.285348,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.810,,,,-0.48335,3.591627,9.275777,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.830,,,,-0.050249,3.710072,8.750552,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.842,,,,9.825001,-23.925001,-38.512501,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.850,,,,1.488336,3.808177,9.097511,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.870,,,,1.776671,3.582056,10.599008,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.890,,,,1.231705,3.476771,10.930414,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.902,,,,9.525001,-23.90625,-38.34375,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.910,,,,1.171885,3.501896,9.701101,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.930,,,,0.884746,3.202195,7.759326,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.950,,,,0.500698,3.360121,7.585846,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.961,,,,-132.062828,-21.356999,-3.445418,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.962,,,,9.1875,-23.793751,-38.90625,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.970,,,,-0.172283,3.616751,8.68475,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:47.990,,,,-0.562313,3.787838,10.261022,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.000,,,,,,,Position,76.624,0.0,6.74,52.334687,4.861747,0.0,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.010,,,,-0.299103,4.078566,10.2347,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.022,,,,9.0375,-23.56875,-39.337502,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.030,,,,0.0,3.559324,9.892527,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.050,,,,0.072981,3.737589,9.254242,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.070,,,,0.007178,3.976871,8.845069,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.082,,,,9.262501,-23.53125,-39.28125,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.090,,,,0.370289,3.755535,8.602198,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.110,,,,0.428913,3.487539,8.46461,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.130,,,,0.334397,3.527021,9.07478,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.142,,,,9.356251,-23.456251,-39.037502,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.150,,,,0.117248,3.680161,9.350553,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.161,,,,-131.84433,-22.069752,-1.322001,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.170,,,,0.105284,3.745964,9.368499,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.190,,,,0.089731,3.842873,9.391231,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.201,,,,9.243751,-23.325001,-38.868752,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.210,,,,0.199801,3.745964,9.211171,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.230,,,,0.185444,3.722036,9.285348,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.250,,,,0.184247,3.751946,9.223135,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.261,,,,9.09375,-23.418751,-38.887501,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.270,,,,0.29013,3.755535,8.977871,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.290,,,,0.230907,3.768696,9.06162,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.310,,,,0.189033,3.686143,9.133404,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.321,,,,9.31875,-23.456251,-38.793751,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.330,,,,0.128016,3.698107,9.138189,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.350,,,,0.119641,3.761517,9.145369,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
