dateTime,BandAccX,BandAccY,BandAccZ,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus,Acceleration_X,Acceleration_Y,Acceleration_Z,MagneticField_X,MagneticField_Y,MagneticField_Z,Orientation_X,Orientation_Y,Orientation_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z
2024-06-06 12:08:00.590,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.55392217761894,0.5483771965093397,on,KEYGUARD_SHOWN,1.037887,-0.427119,4.888536,-12.975000999999999,-24.731251999999998,-37.2750015,122.61041865922378,-11.553508515804761,-18.095093913900556,-0.23894648648648636,0.5858915135135135,1.020908027027027
2024-06-06 12:08:00.610,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.56823419576274,0.5484308233187652,on,KEYGUARD_SHOWN,1.145564,-0.448654,5.52084,-12.956251,-24.693752,-37.38750075,122.08239439956493,-11.237602766055854,-18.403776021441654,-0.25007417567567564,0.5934653243243243,1.0300311486486486
2024-06-06 12:08:00.620,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.58255172862778,0.5484843683718081,on,KEYGUARD_SHOWN,1.7111675000000002,-0.5084744999999999,5.6871410000000004,-12.937501,-24.656252,-37.5,121.55321182956415,-10.92450213867147,-18.715078341354122,-0.2612018648648648,0.6010391351351352,1.0391542702702703
2024-06-06 12:08:00.630,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.59687474082243,0.5485378313100959,on,KEYGUARD_SHOWN,2.276771,-0.568295,5.853442,-12.881250999999999,-24.59062675,-37.626563000000004,121.02285360948808,-10.614239564667404,-19.028987519597944,-0.27232955405405396,0.608612945945946,1.048277391891892
2024-06-06 12:08:00.650,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.611203196955,0.5485912117752563,on,KEYGUARD_SHOWN,2.375475,-0.796212,5.103891,-12.825001,-24.525001500000002,-37.753126,120.49130318850894,-10.30684800056998,-19.34549000746474,-0.28345724324324323,0.6161867567567567,1.0574005135135134
2024-06-06 12:08:00.670,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.62553706163388,0.5486445094089168,on,KEYGUARD_SHOWN,2.246861,-0.784248,6.452246,-12.768751,-24.459376250000002,-37.879689,119.95854480848323,-10.002360422322136,-19.664572040792113,-0.2945849324324324,0.6237605675675676,1.0665236351351353
2024-06-06 12:08:00.680,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.63987629946742,0.5486977238527055,on,KEYGUARD_SHOWN,3.472285,-0.5991029999999999,7.147062,-12.712501,-24.393751,-38.006252,119.42456350797497,-9.700809818864819,-19.98621961944604,-0.30571262162162155,0.6313343783783784,1.0756467567567567
2024-06-06 12:08:00.690,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.65422087506394,0.5487508547482498,on,KEYGUARD_SHOWN,4.697709,-0.413958,7.841878,-12.734376,-24.334375833333336,-38.03437716666667,118.88934512649884,-9.402229185393818,-20.31041848707783,-0.3168403108108107,0.6389081891891892,1.0847698783783783
2024-06-06 12:08:00.699,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.66857075303184,0.5488039017371774,on,KEYGUARD_SHOWN,5.8510495,-0.09690899999999997,7.4048885,-12.756250999999999,-24.275000666666667,-38.062502333333335,118.35287630895724,-9.106651516292516,-20.637154111163184,-0.327968,0.646482,1.093893
2024-06-06 12:08:00.710,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.68292589797946,0.5488568644611163,on,KEYGUARD_SHOWN,7.00439,0.22014,6.967899,-12.778126,-24.2156255,-38.0906275,117.8151445102456,-8.814109797740567,-20.96641166333224,-0.32235584,0.63651468,1.08040676
2024-06-06 12:08:00.725,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.69728627451511,0.5489097425616936,on,KEYGUARD_SHOWN,6.783054,0.1058825,7.054639,-12.800001,-24.156250333333336,-38.118752666666666,117.276138,-8.524637,-21.298176,-0.31674367999999997,0.62654736,1.06692052
2024-06-06 12:08:00.730,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.7116518472472,0.5489625356805373,on,KEYGUARD_SHOWN,6.561718,-0.008375,7.141379,-12.821876,-24.096875166666667,-38.146877833333335,117.02691199255366,-8.339849594991152,-22.297486781561748,-0.31113152,0.61658004,1.05343428
2024-06-06 12:08:00.740,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.72602258078405,0.5490152434592753,on,KEYGUARD_SHOWN,5.863612,-0.7630115000000001,9.2458665,-12.843751,-24.0375,-38.175003,116.77458331314917,-8.159390648646934,-23.29713834863759,-0.30551935999999996,0.60661272,1.03994804
2024-06-06 12:08:00.750,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.74039843973404,0.5490678655395351,on,KEYGUARD_SHOWN,5.165506,-1.517648,11.350354,-13.021875999999999,-23.92968775,-38.175003,116.51922518511321,-7.983316601945769,-24.29714169384593,-0.2999072,0.5966454,1.0264618
2024-06-06 12:08:00.770,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.75477938870549,0.5491204015629443,on,KEYGUARD_SHOWN,4.769494,-2.017149,13.160524,-13.200001,-23.8218755,-38.175003,116.26091169649018,-7.8116826627619185,-25.297506298067567,-0.29429503999999995,0.58667808,1.01297556
2024-06-06 12:08:00.790,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.76916539230677,0.5491728511711307,on,KEYGUARD_SHOWN,5.421538,-1.274776,12.292528,-13.378126,-23.714063250000002,-38.175003,115.99971779981763,-7.644542782076276,-26.298240147047526,-0.28868288,0.57671076,0.99948932
2024-06-06 12:08:00.800,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.78355641514624,0.5492252140057219,on,KEYGUARD_SHOWN,5.915955,-0.782154,11.958131000000002,-13.556251,-23.606251,-38.175003,115.73571931041944,-7.481949630103634,-27.299349749748448,-0.28307072,0.56674344,0.98600308
2024-06-06 12:08:00.810,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.79795242183224,0.5492774897083457,on,KEYGUARD_SHOWN,6.410372,-0.289532,11.623734,-13.95000075,-23.385938250000002,-38.067190249999996,115.4689929031822,-7.323954572384771,-28.30084015846719,-0.27745855999999997,0.55677612,0.97251684
2024-06-06 12:08:00.830,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.8123533769731,0.5493296779206296,on,KEYGUARD_SHOWN,6.437889,1.045065,10.240683,-14.343750499999999,-23.1656255,-37.9593775,115.19961610778482,-7.170607645891633,-29.302714990723626,-0.2718464,0.5468088,0.9590306
2024-06-06 12:08:00.850,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.82675924517723,0.5493817782842015,on,KEYGUARD_SHOWN,6.59761,1.639084,10.013365,-14.73750025,-22.94531275,-37.85156475,114.92766730235554,-7.0219575351954715,-30.304976452927786,-0.26623423999999996,0.53684148,0.94554436
2024-06-06 12:08:00.859,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.84116999105295,0.549433790440689,on,KEYGUARD_SHOWN,5.9318075,1.5906289999999998,10.7336045,-15.13125,-22.725,-37.743752,114.65322570553577,-6.878051548748664,-31.307625365827594,-0.26062208,0.52687416,0.93205812
2024-06-06 12:08:00.870,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.85558557920864,0.5494857140317199,on,KEYGUARD_SHOWN,5.266005,1.542174,11.453844,-15.60937525,-22.518750500000003,-37.589064,114.37637136693483,-6.738935595330831,-32.310661191736344,-0.25500992,0.51690684,0.91857188
2024-06-06 12:08:00.890,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.87000597425259,0.5495375486989216,on,KEYGUARD_SHOWN,3.565306,1.330409,12.837494,-16.0875005,-22.312501,-37.434376,114.09718515596482,-6.604654160711115,-33.314082063535146,-0.24939775999999997,0.50693952,0.90508564
2024-06-06 12:08:00.910,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.8844311407932,0.549589294083922,on,KEYGUARD_SHOWN,3.221338,1.524228,12.232708,-16.56562575,-22.1062515,-37.279688,113.81574874904905,-6.475250284578363,-34.31788481544154,-0.2437856,0.4969722,0.8915994
2024-06-06 12:08:00.920,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.89886104343884,0.5496409498283489,on,KEYGUARD_SHOWN,3.3224346666666666,1.6123636666666665,11.649856333333334,-17.043751,-21.900002,-37.125,113.53214461520417,-6.350765537791184,-35.32206501553186,-0.23817344,0.48700488,0.8781131600000001
2024-06-06 12:08:00.925,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.91329564679782,0.5496925155738297,on,KEYGUARD_SHOWN,3.423531333333333,1.7004993333333334,11.067004666666666,-17.437501,-21.712502,-37.0125,113.246456,-6.23124,-36.326617,-0.23256127999999998,0.47703755999999997,0.86462692
2024-06-06 12:08:00.930,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.92773491547848,0.5497439909619921,on,KEYGUARD_SHOWN,3.524628,1.788635,10.484153,-17.831251,-21.525002,-36.9,113.83502178496539,-6.0978585003049215,-35.72822358694176,-0.22694912,0.46707023999999997,0.85114068
2024-06-06 12:08:00.950,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.94217881408927,0.5497953756344642,on,KEYGUARD_SHOWN,3.732803,2.127219,8.658429,-18.225001,-21.337502,-36.7875,114.42481455011429,-5.970601766429986,-35.12862803172472,-0.22133695999999997,0.45710291999999997,0.83765444
2024-06-06 12:08:00.970,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.95662730723845,0.5498466692328733,on,KEYGUARD_SHOWN,3.135196,2.32702,7.829914,-18.618751,-21.150002,-36.675,115.01578135975835,-5.849495775849031,-34.52788198920132,-0.2157248,0.44713559999999997,0.8241682
2024-06-06 12:08:00.980,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.9710803595344,0.5498978713988472,on,KEYGUARD_SHOWN,2.7029925,2.3985054999999997,8.2304125,-19.012501,-20.962502,-36.5625,115.60786835711635,-5.734565375376414,-33.92603804717709,0.0,0.0,0.0
2024-06-06 12:08:00.990,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,104.98553793558546,0.5499489817740135,on,KEYGUARD_SHOWN,2.270789,2.469991,8.630911,-19.350001,-20.8575016,-36.4350006,116.20102079976336,-5.625834258190861,-33.32314969028361,0.0,0.0,0.0
2024-06-06 12:08:01.000,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.0,0.55,on,KEYGUARD_SHOWN,1.9471595000000002,2.4771694999999996,8.6943205,-19.687501,-20.7525012,-36.3075012,116.79518309672791,-5.523324941735322,-32.719271262215585,0.0,0.0,0.0
2024-06-06 12:08:01.010,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.01446649013545,0.5500509258511742,on,KEYGUARD_SHOWN,1.62353,2.484348,8.75773,-20.025001,-20.6475008,-36.1800018,117.39029884718553,-5.42705874654061,-32.11445792638276,0.0,0.0,0.0
2024-06-06 12:08:01.030,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.02893723434542,0.550101759632862,on,KEYGUARD_SHOWN,1.978864,2.608775,8.151749,-20.362501,-20.5425004,-36.052502399999995,117.98631088069187,-5.337055776019168,-31.5087656250329,0.0,0.0,0.0
2024-06-06 12:08:01.040,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.04341203373264,0.5501525017831295,on,KEYGUARD_SHOWN,2.228017,2.835495,7.367202000000001,-20.700001,-20.4375,-35.925003,118.58316129889289,-5.253334897273361,-30.902251036907423,0.0,0.0,0.0
2024-06-06 12:08:01.050,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.05789068939984,0.5502031527400426,on,KEYGUARD_SHOWN,2.47717,3.062215,6.582655,-21.042188250000002,-20.33906275,-35.803127249999996,119.18079151864502,-5.175913722960899,-30.29497153349617,0.0,0.0,0.0
2024-06-06 12:08:01.070,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.07237300244968,0.5502537129416671,on,KEYGUARD_SHOWN,2.274378,3.559324,5.313861,-21.3843755,-20.2406255,-35.6812515,119.77914231647317,-5.104808594258645,-29.68698513396281,0.0,0.0,0.0
2024-06-06 12:08:01.090,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.08685877398491,0.5503041828260691,on,KEYGUARD_SHOWN,1.545763,3.832105,5.827121,-21.72656275,-20.14218825,-35.55937575,120.37815387428908,-5.040034564962996,-29.078350458817532,0.0,0.0,0.0
2024-06-06 12:08:01.100,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.10134780510822,0.5503545628313143,on,KEYGUARD_SHOWN,1.22004,4.0187455,6.378368,-22.06875,-20.043751,-35.4375,120.97776582628913,-4.981605386763572,-28.469126682417482,0.0,0.0,0.0
2024-06-06 12:08:01.110,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.11583989692234,0.5504048533954689,on,KEYGUARD_SHOWN,0.894317,4.205386,6.929615,-22.267500000000002,-20.0025012,-35.325,121.57791730694537,-4.929533495723743,-27.859373484380303,0.0,0.0,0.0
2024-06-06 12:08:01.125,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.13033485052996,0.5504550549565985,on,KEYGUARD_SHOWN,0.7806580000000001,4.0761734999999994,7.237989499999999,-22.466250000000002,-19.961251400000002,-35.2125,122.178547,-4.88383,-27.249151,0.0,0.0,0.0
2024-06-06 12:08:01.130,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.1448324670338,0.5505051679527692,on,KEYGUARD_SHOWN,0.666999,3.946961,7.546364,-22.665,-19.9200016,-35.1,122.12409724162664,-5.388201765060527,-26.975286357646993,0.0,0.0,0.0
2024-06-06 12:08:01.150,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.15933254753656,0.5505551928220468,on,KEYGUARD_SHOWN,1.004387,3.564109,8.581859,-22.86375,-19.8787518,-34.9875,122.06717717992657,-5.892308200174093,-26.700701848246705,0.0,0.0,0.0
2024-06-06 12:08:01.160,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.17383489314099,0.5506051300024973,on,KEYGUARD_SHOWN,1.8777675,3.3173495,8.34467,-23.0625,-19.837502,-34.875,122.00777287825584,-6.396136993264655,-26.425353423387424,0.0,0.0,0.0
2024-06-06 12:08:01.170,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.18833930494974,0.5506549799321865,on,KEYGUARD_SHOWN,2.751148,3.07059,8.107481,-23.22187525,-19.804689250000003,-34.828125,121.9458694768769,-6.899675697259813,-26.149196708212987,0.0,0.0,0.0
2024-06-06 12:08:01.190,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.20284558406553,0.5507047430491805,on,KEYGUARD_SHOWN,3.669394,3.174677,9.583853,-23.3812505,-19.7718765,-34.78125,121.8814511845305,-7.402911722336595,-25.872186977942842,0.0,0.0,0.0
2024-06-06 12:08:01.210,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.2173535315911,0.5507544197915449,on,KEYGUARD_SHOWN,4.404588,2.793022,13.225131,-23.54062575,-19.73906375,-34.734375,121.81450126936247,-7.905832328032651,-25.594279134176798,0.0,0.0,0.0
2024-06-06 12:08:01.220,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.23186294862917,0.5508040105973462,on,KEYGUARD_SHOWN,5.0395835,2.4882365,13.818251499999999,-23.700001,-19.706251,-34.6875,121.74500204920106,-8.408424615213981,-25.315427680967247,0.0,0.0,0.0
2024-06-06 12:08:01.230,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.2463736362824,0.5508535159046495,on,KEYGUARD_SHOWN,5.674579,2.183451,14.411372,-23.756251,-19.66406325,-34.6875,121.67293488118123,-8.910675517890612,-25.035586700641257,0.0,0.0,0.0
2024-06-06 12:08:01.250,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.26088539565355,0.5509029361515212,on,KEYGUARD_SHOWN,6.826125,1.646262,13.872988,-23.812501,-19.6218755,-34.6875,121.59828015071082,-9.41257179487097,-24.75470982935483,0.0,0.0,0.0
2024-06-06 12:08:01.270,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.27539802784528,0.550952271776027,on,KEYGUARD_SHOWN,6.670591,0.675374,14.308481,-23.868751000000003,-19.57968775,-34.6875,121.52101725977452,-9.914100021245657,-24.47275023236254,0.0,0.0,0.0
2024-06-06 12:08:01.280,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.28991133396033,0.5510015232162332,on,KEYGUARD_SHOWN,5.892924,0.145663,14.250455500000001,-23.925001,-19.5375,-34.6875,121.44112461457007,-10.415246579691326,-24.189660578985134,0.0,0.0,0.0
2024-06-06 12:08:01.290,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.30442511510141,0.5510506909102051,on,KEYGUARD_SHOWN,5.115257,-0.384048,14.19243,-23.8650008,-19.5637502,-34.7137504,121.35857961247174,-10.915997651584723,-23.905393017258234,0.0,0.0,0.0
2024-06-06 12:08:01.310,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.31893917237122,0.5510997752960091,on,KEYGUARD_SHOWN,3.05384,-0.890728,13.328022,-23.8050006,-19.5900004,-34.740000800000004,121.2733586283155,-11.416339207917304,-23.619899148245555,0.0,0.0,0.0
2024-06-06 12:08:01.324,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.33345330687247,0.551148776811711,on,KEYGUARD_SHOWN,2.434398,-1.035494,12.3921295,-23.745000400000002,-19.6162506,-34.7662512,121.185437,-11.916257,-23.33313,0.0,0.0,0.0
2024-06-06 12:08:01.330,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.34796731970786,0.5511976958953766,on,KEYGUARD_SHOWN,1.814956,-1.18026,11.456237,-23.6850002,-19.6425008,-34.7925016,120.76577132253081,-12.265706700174336,-23.097981516848055,0.0,0.0,0.0
2024-06-06 12:08:01.340,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.36248101198015,0.5512465329850722,on,KEYGUARD_SHOWN,1.632503,-1.2699905,10.333704000000001,-23.625,-19.668751,-34.818752,120.34407594709616,-12.613458783923692,-22.85990073298308,0.0,0.0,0.0
2024-06-06 12:08:01.350,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.37699418479203,0.5512952885188631,on,KEYGUARD_SHOWN,1.45005,-1.359721,9.211171,-23.4750005,-19.776563250000002,-34.88437725,119.92032165429482,-12.959486118178202,-22.61887276686668,0.0,0.0,0.0
2024-06-06 12:08:01.370,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.39150663924616,0.5513439629348156,on,KEYGUARD_SHOWN,0.948156,-1.563111,7.128219,-23.325001,-19.8843755,-34.9500025,119.49447942516075,-13.303761269047266,-22.374882733007674,0.0,0.0,0.0
2024-06-06 12:08:01.390,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.40601817644529,0.5513925566709954,on,KEYGUARD_SHOWN,0.228515,-1.874776,5.047659,-23.1750015,-19.99218775,-35.01562775,119.06652045425716,-13.646256499952328,-22.12791575941948,0.0,0.0,0.0
2024-06-06 12:08:01.400,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.4205285974921,0.5514410701654685,on,KEYGUARD_SHOWN,0.412463,-2.0416755,4.236791500000001,-23.025002,-20.1,-35.081253,118.63641616342899,-13.98694376994572,-21.87795700563908,0.0,0.0,0.0
2024-06-06 12:08:01.410,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.43503770348934,0.5514895038563009,on,KEYGUARD_SHOWN,0.596411,-2.208575,3.425924,-22.870314,-20.254687500000003,-35.081253,118.20413821622411,-14.325794732225553,-21.624991681320893,0.0,0.0,0.0
2024-06-06 12:08:01.430,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.4495452955397,0.5515378581815583,on,KEYGUARD_SHOWN,0.921835,-2.417947,2.439483,-22.715626,-20.409375,-35.081253,117.76965853299374,-14.662780732856149,-21.36900506541846,0.0,0.0,0.0
2024-06-06 12:08:01.450,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.4640511747459,0.551586133579307,on,KEYGUARD_SHOWN,1.024726,-2.421536,3.587439,-22.560938,-20.5640625,-35.081253,117.33294930668197,-14.997872809705246,-21.109982525966366,-0.019299200000000016,0.09827940000000002,0.35214979999999996
2024-06-06 12:08:01.460,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.47855514221065,0.5516343304876123,on,KEYGUARD_SHOWN,1.2792625,-2.5728825,4.4560335,-22.40625,-20.71875,-35.081253,116.89398301931342,-15.331041691608137,-20.847909540473626,-0.013687039999999984,0.08831208000000002,0.33866356
2024-06-06 12:08:01.470,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.49305699903663,0.5516824493445407,on,KEYGUARD_SHOWN,1.533799,-2.724229,5.324628,-22.28437525,-20.7890625,-35.1187525,116.45273245918823,-15.66225779777017,-20.582771716940112,-0.008074880000000006,0.07834476000000001,0.32517732
2024-06-06 12:08:01.490,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.50755654632658,0.5517304905881578,on,KEYGUARD_SHOWN,2.122434,-3.015555,6.460621,-22.1625005,-20.859375,-35.156251999999995,116.00917073879192,-15.991491237418805,-20.31455481550597,-0.002462719999999974,0.06837744000000001,0.31169108
2024-06-06 12:08:01.510,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.5220535851832,0.5517784546565297,on,KEYGUARD_SHOWN,3.272783,-2.589034,7.624131,-22.04062575,-20.9296875,-35.1937515,115.56327131342783,-16.318711809717108,-20.043244770743456,0.0031494400000000033,0.05841012000000001,0.29820484
2024-06-06 12:08:01.520,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.53654791670921,0.5518263419877221,on,KEYGUARD_SHOWN,4.146362666666667,-2.3278176666666663,7.846464,-21.918751,-21.0,-35.231251,115.11500800057827,-16.643889003950648,-19.768827714600064,0.00876159999999998,0.04844280000000001,0.28471860000000004
2024-06-06 12:08:01.523,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.55103934200733,0.5518741530198011,on,KEYGUARD_SHOWN,5.019942333333333,-2.0666013333333333,8.068797,-21.8587512,-21.0675004,-35.250001,114.664355,-16.966992,-19.49129,0.014373760000000013,0.038475480000000006,0.27123235999999995
2024-06-06 12:08:01.530,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.5655276621802,0.5519218881908322,on,KEYGUARD_SHOWN,5.893522,-1.805385,8.29113,-21.7987514,-21.1350008,-35.268751,114.81753252034729,-17.008721518748015,-19.66099739167887,0.01998591999999999,0.028508160000000005,0.25774611999999997
2024-06-06 12:08:01.550,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.58001267833062,0.551969547938882,on,KEYGUARD_SHOWN,7.302297,-0.181855,10.150951,-21.7387516,-21.2025012,-35.287501,114.97087264748357,-17.050016750205366,-19.83085853186425,0.025598080000000023,0.018540840000000003,0.24425987999999998
2024-06-06 12:08:01.570,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.59449419156125,0.5520171327020159,on,KEYGUARD_SHOWN,7.112067,1.68694,13.416556,-21.6787518,-21.2700016,-35.306251,115.12437394391459,-17.090876939698642,-20.00087208708684,0.03121024,0.008573520000000001,0.23077364
2024-06-06 12:08:01.580,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.60897200297481,0.5520646429182998,on,KEYGUARD_SHOWN,7.3510504999999995,1.126122,14.601901,-21.618752,-21.337502,-35.325001,115.27803496142043,-17.131301338836927,-20.171036712939536,0.03682239999999998,-0.0013938000000000006,0.21728740000000002
2024-06-06 12:08:01.590,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.62344591367403,0.5521120790258,on,KEYGUARD_SHOWN,7.590034,0.565304,15.787246,-21.50625175,-21.4406265,-35.282813250000004,115.4318542411136,-17.17128920557384,-20.341351054138052,0.04243456000000001,-0.011361120000000002,0.20380116000000004
2024-06-06 12:08:01.610,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.63791572476157,0.552159441462582,on,KEYGUARD_SHOWN,6.658627,2.120041,16.060028,-21.3937515,-21.543751,-35.2406255,115.58583031349843,-17.210839804269504,-20.511813744583087,0.04804671999999999,-0.021328440000000004,0.19031492000000005
2024-06-06 12:08:01.630,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.65238123734018,0.5522067306667117,on,KEYGUARD_SHOWN,7.488937,3.369693,16.032511,-21.28125125,-21.6468755,-35.19843775,115.7399616985323,-17.249952405752047,-20.68242340742423,0.05365888000000002,-0.031295760000000006,0.17682867999999996
2024-06-06 12:08:01.640,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.66684225251255,0.5522539470762553,on,KEYGUARD_SHOWN,7.611867999999999,4.027718999999999,15.3646135,-21.168751,-21.75,-35.15625,115.8942469056887,-17.28862628737897,-20.853178655125536,0.05927104,-0.04126308000000001,0.16334243999999998
2024-06-06 12:08:01.650,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.68129857138142,0.5523010911292785,on,KEYGUARD_SHOWN,7.734799,4.685745,14.696716,-21.178126,-21.890625,-35.02031325,116.04868443402177,-17.326860733098037,-21.0240780895328,0.06488319999999997,-0.05123040000000001,0.1498562
2024-06-06 12:08:01.670,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.69574999504945,0.5523481632638475,on,KEYGUARD_SHOWN,5.149952,4.806582,12.813565,-21.187501,-22.03125,-34.8843765,116.20327277223264,-17.36465503350783,-21.195120301942538,0.07049536,-0.06119772000000001,0.13636996
2024-06-06 12:08:01.690,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.71019632461937,0.5523951639180279,on,KEYGUARD_SHOWN,2.475973,4.426722,11.057234,-21.196876000000003,-22.171875,-34.748439749999996,116.35801039873749,-17.402008485918223,-21.366303873172633,0.07610751999999998,-0.07116504000000001,0.12288372000000003
2024-06-06 12:08:01.700,805.6,7436.4,658.0,66.443,0.0,5.889,52.33466,4.861791,0.0,105.72463736119394,0.5524420935298856,on,KEYGUARD_SHOWN,1.2439685,4.4623155,9.572188,-21.206251,-22.3125,-34.612503,116.51289578173731,-17.43892039441012,-21.537627373634677,0.08171968000000002,-0.08113236000000001,0.10939748000000005
