Timestamp,altitude,course,hacc,latitude,longitude,speed,Acceleration_X,Acceleration_Y,Acceleration_Z,MagneticField_X,MagneticField_Y,MagneticField_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,Orientation_X,Orientation_Y,Orientation_Z
2024-06-06 12:14:29,42.971,0.0,3.79,52.334775,4.861977,0.0,9.331649,-3.160751,-0.517831,-49.721487,4.933594,8.506641,0.004661,0.031292,-0.013715,-161.441562,18.404527,-91.391476
2024-06-06 12:14:30,42.971,0.0,3.79,52.334775,4.861977,0.0,9.351414,-3.09916,-0.529556,-50.438605,4.355515,6.694853,0.004661,0.031292,-0.013715,-161.393056,18.846965,-92.611283
2024-06-06 12:14:31,42.971,0.0,3.79,52.334775,4.861977,0.0,9.34615,-3.120456,-0.513045,-49.888238,4.877206,8.224633,0.001065,-0.045141,0.018509,-161.267367,18.625366,-93.061039
2024-06-06 12:14:32,42.971,0.0,3.79,52.334775,4.861977,0.0,9.309683,-3.24316,-0.366844,-50.371878,4.532812,8.367188,-0.005193,-0.003063,-0.014514,-161.057812,18.224005,-93.217836
2024-06-06 12:14:33,42.971,0.0,3.79,52.334775,4.861977,0.0,9.336962,-3.187168,-0.216969,-50.086767,4.408456,8.477206,-0.001465,0.000932,-0.003595,-161.012199,18.307429,-93.214053
2024-06-06 12:14:34,42.971,0.0,3.79,52.334775,4.861977,0.0,9.331889,-3.168983,-0.344531,-50.223532,4.667647,8.220221,0.000932,0.000133,0.003462,-161.272738,19.031963,-92.368839
2024-06-06 12:14:35,42.971,0.0,3.79,52.334775,4.861977,0.0,9.274078,-3.363375,-0.166517,-50.138674,5.048438,7.078125,0.009587,0.014381,0.016645,-161.213007,18.859533,-91.326268
2024-06-06 12:14:36,42.971,0.0,3.79,52.334775,4.861977,0.0,9.306333,-3.255172,-0.355597,-50.6239,4.390809,6.536029,-0.003196,0.024235,-0.01518,-161.335675,18.48664,-92.032345
2024-06-06 12:14:37,42.971,0.0,3.79,52.334775,4.861977,0.0,9.312842,-3.25656,-0.225847,-49.981988,5.052574,7.419485,0.012783,-0.025833,0.010919,-163.392097,19.90236,-91.099389
2024-06-06 12:14:38,42.971,0.0,3.79,52.334775,4.861977,0.0,9.286281,-3.255579,-0.621536,-50.715237,5.26875,6.671484,0.02783,0.007989,0.001864,-164.217184,19.21912,-91.975618
2024-06-06 12:14:39,42.971,0.0,3.79,52.334775,4.861977,0.0,8.937671,-4.088006,-0.887941,-50.168384,5.313971,8.534559,0.014781,-0.029561,-0.005726,-163.55391,19.111728,-91.816204
2024-06-06 12:14:40,42.971,0.0,3.79,52.334775,4.861977,0.0,8.918636,-1.989967,1.898406,-50.787135,4.719485,6.850368,-0.018642,0.036752,0.002796,-161.028993,19.363013,-92.682177
2024-06-06 12:14:41,42.971,0.0,3.79,52.334775,4.861977,0.0,7.599268,1.913872,2.585545,-49.818752,6.15,9.330469,-0.021572,-0.047537,0.005726,-158.463949,24.283799,-96.819233
2024-06-06 12:14:42,42.971,0.0,3.79,52.334775,4.861977,0.0,-0.016638,4.688013,8.915009,-49.701841,8.747427,9.789706,-0.103597,-0.061386,0.094143,-160.026199,16.244271,-84.041835
2024-06-06 12:14:43,42.971,0.0,3.79,52.334775,4.861977,0.0,3.461529,3.05524,8.366923,-50.637135,-0.338603,-9.904412,0.237154,0.568851,-0.281363,-154.410415,-10.162962,-81.218051
2024-06-06 12:14:44,42.971,0.0,3.79,52.334775,4.861977,0.0,4.656756,0.885943,8.736028,-24.069142,-16.781251,-10.360547,-0.002131,-0.074302,0.335159,-131.940201,-28.437323,-0.602037
2024-06-06 12:14:45,42.971,0.0,3.79,52.334775,4.861977,0.0,3.74978,0.313591,9.107729,10.527574,-24.400369,-36.038605,-0.002131,-0.074302,0.335159,-21.724919,-22.170999,-13.902755
2024-06-06 12:14:46,42.971,0.0,3.79,52.334775,4.861977,0.0,3.252241,1.304567,9.213001,-15.558089,-23.266545,-37.402943,0.143411,-0.053529,1.059138,149.761034,-9.53038,-30.825938
2024-06-06 12:14:47,42.971,0.0,3.79,52.334775,4.861977,0.0,3.038311,0.647821,9.33275,-24.343361,-14.388282,-38.745704,-0.115048,0.210656,0.064715,150.711279,-3.225494,-21.583928
2024-06-06 12:14:48,42.971,0.0,3.79,52.334775,4.861977,0.0,3.634171,1.651107,9.044965,-21.143383,-11.180515,-37.179046,0.052864,-0.001065,0.081892,147.1138,-4.642679,-22.142296
2024-06-06 12:14:49,42.971,0.0,3.79,52.334775,4.861977,0.0,4.04009,1.448962,8.922883,-18.468751,-14.738604,-39.188605,-0.026898,0.094675,-0.071772,152.90071,-5.248247,-15.945951
2024-06-06 12:14:50,42.971,0.0,3.79,52.334775,4.861977,0.0,4.095747,1.258912,8.778333,-18.915235,-14.046095,-41.04258,0.072305,-0.166181,-0.123704,155.98865,-9.121021,-22.667317
2024-06-06 12:14:51,42.971,0.0,3.79,52.334775,4.861977,0.0,5.032357,-0.254297,8.564821,-20.705516,-17.74853,-38.268752,-0.031292,-0.014115,0.002264,156.203405,-8.360632,-23.8576
2024-06-06 12:14:52,42.971,0.0,3.79,52.334775,4.861977,0.0,2.244444,1.748232,9.388156,-23.016177,-16.970957,-37.936767,0.011718,-0.013715,0.001731,152.721262,-8.381444,-24.343503
2024-06-06 12:14:53,42.971,0.0,3.79,52.334775,4.861977,0.0,1.686952,2.9872,9.247697,-23.38711,-15.241407,-37.290236,-0.110654,-0.064848,0.092678,152.63759,-0.544044,-29.40621
2024-06-06 12:14:54,42.971,0.0,3.79,52.334775,4.861977,0.0,1.093987,3.079012,9.315295,-26.152942,-10.538603,-34.594854,0.071772,0.13196,-0.05819,24.991517,-6.3371,-20.536292
2024-06-06 12:14:55,42.971,0.0,3.79,52.334775,4.861977,0.0,1.389297,3.579256,9.138955,-7.786765,-21.111398,-41.772796,-0.060187,-0.001864,-1.006541,-148.862992,-14.35389,-9.391772
2024-06-06 12:14:56,42.971,0.0,3.79,52.334775,4.861977,0.0,1.335351,3.240564,9.293029,-0.945703,-25.312502,-42.479298,0.004128,0.041013,0.003995,-146.783527,-18.263399,-9.307053
2024-06-06 12:14:57,42.971,0.0,3.79,52.334775,4.861977,0.0,0.830214,3.484081,9.26209,2.971324,-25.281619,-41.895222,0.055261,-0.054595,-0.199337,-136.601524,-20.504921,-6.584736
2024-06-06 12:14:58,42.971,0.0,3.79,52.334775,4.861977,0.0,0.035067,3.619467,9.195342,3.176471,-26.905148,-41.674634,-0.049668,0.024235,0.006658,-135.463989,-19.52038,-8.165788
2024-06-06 12:14:59,42.971,0.0,3.79,52.334775,4.861977,0.0,3.73187,2.272057,8.533404,3.045703,-25.525783,-42.20508,0.082558,-0.013183,-0.002663,-136.596819,-21.302904,-7.165166
2024-06-06 12:15:00,42.971,0.0,3.79,52.334775,4.861977,0.0,1.991331,2.635036,9.002409,4.651103,-27.016545,-41.152943,-0.046605,0.121041,-0.010386,-135.974548,-19.992421,-1.725063
2024-06-06 12:15:01,42.971,0.0,3.79,52.334775,4.861977,0.0,1.344216,4.502096,8.591585,8.683456,-26.145222,-37.915811,-0.050866,-0.040613,0.493217,-18.183734,-21.99709,-9.232028
2024-06-06 12:15:02,42.971,0.0,3.79,52.334775,4.861977,0.0,-0.484463,3.62204,9.19338,-12.462891,-25.178907,-33.198048,0.172972,-0.170842,0.666988,161.530996,-15.583084,-27.622155
2024-06-06 12:15:03,42.971,0.0,3.79,52.334775,4.861977,0.0,-0.067621,3.845493,9.134912,-11.050368,-24.537133,-36.383825,0.151534,0.004527,-1.01959,-143.469765,-23.174073,-10.563909
2024-06-06 12:15:04,42.971,0.0,3.79,52.334775,4.861977,0.0,0.214947,3.942582,9.082305,2.199265,-32.369119,-37.809928,-0.164051,0.182826,-0.318514,-125.797706,-23.749421,1.505962
2024-06-06 12:15:05,42.971,0.0,3.79,52.334775,4.861977,0.0,0.790158,4.45467,8.787856,12.69375,-25.105079,-39.557814,0.022237,-0.010786,-0.004927,-123.504355,-21.637448,2.271557
2024-06-06 12:15:06,42.971,0.0,3.79,52.334775,4.861977,0.0,0.645871,4.288644,8.957161,12.751103,-25.627943,-36.736766,0.038349,-0.063783,0.029162,-126.525088,-23.7128,-1.121173
2024-06-06 12:15:07,42.971,0.0,3.79,52.334775,4.861977,0.0,0.232499,4.169685,8.928148,11.931618,-26.526839,-34.981987,-0.048469,0.011052,0.014647,-133.629179,-23.816825,-2.75034
2024-06-06 12:15:08,42.971,0.0,3.79,52.334775,4.861977,0.0,-0.659103,4.965478,8.542389,7.708594,-28.222267,-38.360158,0.11931,-0.05313,0.036219,-136.288696,-28.305258,-6.214069
2024-06-06 12:15:09,42.971,0.0,3.79,52.334775,4.861977,0.0,0.273356,3.726773,9.197161,7.66875,-29.769487,-37.882722,-0.117578,0.034621,-0.005193,-134.895236,-23.206027,-2.389652
2024-06-06 12:15:10,42.971,0.0,3.79,52.334775,4.861977,0.0,0.238529,3.838099,9.137974,9.10478,-28.359928,-40.32684,0.192946,0.217846,0.080427,-138.149901,-30.660052,4.194682
2024-06-06 12:15:11,42.971,0.0,3.79,52.334775,4.861977,0.0,0.284447,4.200492,8.986042,12.635157,-31.726173,-36.305861,-0.168844,-0.244611,-0.193612,-129.511938,-25.103231,-0.189789
2024-06-06 12:15:12,42.971,0.0,3.79,52.334775,4.861977,0.0,0.330868,4.341717,8.937037,8.772794,-24.314339,-41.155149,-0.001997,0.007191,0.015579,-127.3749,-22.04273,-2.041454
2024-06-06 12:15:13,42.971,0.0,3.79,52.334775,4.861977,0.0,0.452842,4.197011,8.92798,8.515809,-24.296692,-40.840811,-0.001997,0.007191,0.015579,-128.839,-23.932444,-1.627909
2024-06-06 12:15:14,42.971,0.0,3.79,52.334775,4.861977,0.0,0.452842,4.197011,8.92798,9.0,-25.246876,-39.352736,0.018509,-0.015579,0.007324,-128.361802,-27.124737,-1.837249
2024-06-06 12:15:15,42.971,0.0,3.79,52.334775,4.861977,0.0,0.452842,4.197011,8.92798,9.565809,-26.966913,-37.725002,0.072305,0.0253,0.039681,-126.26274,-24.565043,-2.842236
2024-06-06 12:15:16,42.971,0.0,3.79,52.334775,4.861977,0.0,0.452842,4.197011,8.92798,7.451786,-26.142859,-39.782144,-0.039814,-0.005459,0.008256,-126.26274,-24.565043,-2.842236
