dateTime,BandAccX,BandAccY,BandAccZ
2024-06-06 12:14:59.566,609.2,3929.4,-1131.4
2024-06-06 12:14:59.745,617.4,3915.0,-1145.0
2024-06-06 12:14:59.955,648.0,3869.2,-1253.6
2024-06-06 12:15:00.134,599.3333333333334,3811.6666666666665,-1512.0
2024-06-06 12:15:00.346,597.6,3801.6,-1550.0
2024-06-06 12:15:00.540,559.8,3806.0,-1445.8
2024-06-06 12:15:00.734,568.0,3830.3333333333335,-1413.0
2024-06-06 12:15:00.945,554.4,3850.4,-1363.4
2024-06-06 12:15:01.138,511.6,3815.4,-1575.4
2024-06-06 12:15:01.331,487.2,3788.0,-1546.0
2024-06-06 12:15:01.544,489.8333333333333,3812.6666666666665,-1533.5
2024-06-06 12:15:01.738,461.0,3880.2,-1384.0
2024-06-06 12:15:01.947,469.2,3911.8,-1132.4
2024-06-06 12:15:02.156,380.0,3749.8333333333335,-1723.8333333333333
2024-06-06 12:15:02.337,218.0,3607.0,-2036.2
2024-06-06 12:15:02.534,276.8,3657.4,-1894.0
2024-06-06 12:15:02.747,239.0,3704.6666666666665,-1789.6666666666667
2024-06-06 12:15:02.952,244.4,3718.0,-1786.0
2024-06-06 12:15:03.132,261.4,3730.8,-1758.4
2024-06-06 12:15:03.343,230.0,3714.0,-1921.0
2024-06-06 12:15:03.344,269.4,3702.4,-1829.0
2024-06-06 12:15:03.554,303.4,3721.2,-1790.4
2024-06-06 12:15:03.832,309.2,3731.0,-1645.0
2024-06-06 12:15:03.973,341.4,3863.2,-1291.6
2024-06-06 12:15:04.138,388.3333333333333,3879.8333333333335,-1276.1666666666667
2024-06-06 12:15:04.332,331.0,3941.4,-1418.4
2024-06-06 12:15:04.540,345.4,3888.0,-1305.6
2024-06-06 12:15:04.735,418.3333333333333,4062.1666666666665,-483.1666666666667
2024-06-06 12:15:04.930,471.6,4031.0,334.6
2024-06-06 12:15:05.157,507.0,4025.0,701.4
2024-06-06 12:15:05.339,534.1666666666666,4097.666666666667,592.8333333333334
2024-06-06 12:15:05.550,501.6,4074.6,594.2
2024-06-06 12:15:05.742,477.4,4068.2,636.8
