Timestamp,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed
06-Jun-2024 11:58:48.146,0.907478,3.149553,9.34457,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.166,0.870389,3.131607,9.285348,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.186,0.903889,3.125625,9.174082,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.196,2.08125,-39.637501,-37.706253,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.199,-165.679694,-18.416849,-5.225067,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.206,0.777069,3.133999,9.24826,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.226,0.82014,3.11725,9.265009,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.246,0.867996,3.150749,9.345767,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.256,2.0625,-39.618752,-37.912502,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.266,0.902692,3.088536,9.545568,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.286,0.911067,3.084947,9.620942,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.306,0.895514,3.088536,9.453444,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.316,2.25,-39.712502,-38.043751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.326,0.8668,3.14716,9.354142,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.346,0.838086,3.153142,9.405587,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.366,0.878764,3.149553,9.368499,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.376,2.25,-39.806252,-37.96875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.386,0.889532,3.125625,9.302098,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.398,-165.617935,-18.416266,-5.19735,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.406,0.8333,3.110071,9.405587,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.426,0.881157,3.14716,9.373284,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.436,2.3625,-39.825001,-37.950001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.446,0.824926,3.167499,9.313464,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.466,0.8333,3.144767,9.44148,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.468,-0.010919,-0.036352,-0.022637,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.486,0.77348,3.169892,9.45464,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.496,2.38125,-39.825001,-37.931252,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.506,0.8333,3.181856,9.357731,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.526,0.83689,3.175874,9.494123,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.546,0.872782,3.119642,9.778868,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.556,2.3625,-39.84375,-37.875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.566,0.832104,3.211766,9.727423,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.586,0.853639,3.404388,9.39482,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.598,-165.901975,-19.660298,-4.825629,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.606,1.028316,3.13041,9.401999,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.616,2.41875,-39.900002,-37.837502,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.626,1.451247,2.374278,9.464211,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.646,2.098505,2.364109,9.563514,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.666,1.915455,2.448456,9.243474,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.676,2.5875,-40.200001,-37.21875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.686,1.463211,3.229712,9.038888,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.706,0.456431,3.978068,8.898908,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.726,-0.379262,4.625925,8.456235,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.736,3.1125,-40.650002,-36.206253,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.746,-0.829711,5.096114,8.493324,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.766,-1.268794,5.428716,8.939586,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.786,-1.27358,5.348557,8.733803,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.796,3.9,-41.175003,-35.325001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.798,-164.666189,-24.295789,-2.017606,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.806,-0.630509,4.852046,8.449057,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.826,-0.449851,4.611567,8.510074,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.846,-0.276371,4.40399,8.683554,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.856,5.025,-41.756252,-34.293751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.866,-0.155533,4.38724,8.595019,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.886,-0.020339,4.354937,8.539984,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.906,-0.07657,4.220939,8.825927,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.916,6.13125,-42.243752,-33.150002,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.926,-0.111266,4.471587,8.889337,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.946,-0.141177,4.332205,8.804391,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.966,0.047856,4.451248,8.626125,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.976,7.14375,-42.5625,-31.781252,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.986,0.305683,4.162315,8.752945,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:48.998,-163.611062,-24.389637,-2.04164,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.000,NaN,NaN,NaN,Position,52.381,0,6.1,52.334858,4.863617,0
06-Jun-2024 11:58:49.006,0.534198,4.046263,9.129815,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.026,0.625125,3.808177,9.401999,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.036,8.025001,-42.881252,-30.675001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.046,0.38345,3.809374,9.146564,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.066,0.375075,3.852444,9.439087,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.086,0.942174,3.305086,9.431909,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.096,8.868751,-43.106251,-29.643751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.106,1.094118,3.552145,8.362915,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.126,-0.4666,4.23051,8.780462,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.146,-0.409173,4.506283,9.254242,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.156,9.75,-42.881252,-29.418751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.166,-0.122034,3.565306,10.079167,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.186,0.086142,2.983252,9.588638,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.197,-163.932108,-21.251504,-0.001087,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.206,0.101695,3.265605,9.399606,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
