1717668482725;-2722.0;1950.0;692.0
1717668482725;-2715.0;6796.0;852.0
1717668482725;-686.0;10606.0;775.0
1717668482725;721.0;10050.0;731.0
1717668482725;3266.0;6426.0;426.0
1717668482725;3442.0;3304.0;506.0
1717668482933;2350.0;947.0;306.0
1717668482933;1936.0;-176.0;118.0
1717668482933;2035.0;-563.0;121.0
1717668482933;1947.0;-136.0;188.0
1717668482933;2915.0;1391.0;694.0
1717668483129;5846.0;6750.0;273.0
1717668483129;4607.0;11315.0;1229.0
1717668483129;926.0;9063.0;1169.0
1717668483129;-1229.0;7697.0;1439.0
1717668483129;-1355.0;5174.0;1705.0
1717668483386;-1781.0;4039.0;1849.0
1717668483386;-1356.0;1263.0;1573.0
1717668483386;-1252.0;-42.0;1035.0
1717668483386;-2001.0;-1.0;429.0
1717668483386;-2324.0;1225.0;661.0
1717668483537;-3894.0;4086.0;65.0
1717668483537;-2386.0;10467.0;364.0
1717668483537;-449.0;15476.0;57.0
1717668483537;4428.0;9695.0;-500.0
1717668483537;3570.0;4911.0;-34.0
1717668483537;3088.0;478.0;141.0
1717668483731;2342.0;-794.0;704.0
1717668483731;2020.0;-1857.0;674.0
1717668483731;1706.0;-1648.0;600.0
1717668483731;2100.0;-870.0;811.0
1717668483731;3940.0;1892.0;-288.0
1717668483925;9877.0;12824.0;-435.0
1717668483925;1296.0;16360.0;1298.0
1717668483925;-1737.0;8948.0;1381.0
1717668483925;-2674.0;4695.0;2096.0
1717668483925;-1957.0;2074.0;1540.0
1717668484151;-1893.0;-37.0;752.0
1717668484151;-1688.0;-634.0;211.0
1717668484151;-2084.0;-398.0;-47.0
1717668484151;-1863.0;1324.0;45.0
1717668484151;-3762.0;6067.0;250.0
1717668484151;-3757.0;10265.0;653.0
1717668484330;-2707.0;14116.0;400.0
1717668484330;2328.0;8885.0;-397.0
1717668484330;4109.0;4750.0;-119.0
1717668484330;3039.0;870.0;589.0
1717668484330;3695.0;-668.0;612.0
1717668484526;2342.0;-1661.0;456.0
1717668484526;2488.0;-1090.0;596.0
1717668484526;2598.0;-585.0;219.0
1717668484526;5566.0;5013.0;-139.0
1717668484526;9499.0;13887.0;-723.0
1717668484738;691.0;14644.0;1765.0
1717668484738;-2063.0;8808.0;1641.0
1717668484738;-2814.0;4575.0;1511.0
1717668484738;-1662.0;1987.0;1029.0
1717668484738;-1818.0;-39.0;592.0
1717668484738;-1544.0;-430.0;576.0
1717668485006;-1736.0;33.0;237.0
1717668485006;-1675.0;851.0;602.0
1717668485006;-4029.0;4661.0;-800.0
1717668485006;-3831.0;13459.0;-147.0
1717668485006;410.0;17049.0;-1825.0
1717668485125;4237.0;8094.0;-702.0
1717668485125;3183.0;3087.0;25.0
1717668485125;2997.0;-678.0;479.0
1717668485125;3055.0;-2014.0;973.0
1717668485125;2679.0;-1145.0;960.0
1717668485337;2583.0;-1477.0;-36.0
1717668485337;3753.0;591.0;343.0
1717668485337;7956.0;8187.0;-1598.0
1717668485337;4562.0;18168.0;295.0
1717668485337;-2680.0;12059.0;352.0
1717668485337;-4566.0;6819.0;1695.0
1717668485534;-2458.0;3048.0;2197.0
1717668485534;-2201.0;26.0;1468.0
1717668485534;-1927.0;-1500.0;429.0
1717668485534;-2805.0;-439.0;-358.0
1717668485534;-3096.0;1175.0;-884.0
1717668485770;-2569.0;4693.0;-381.0
1717668485770;-4755.0;10129.0;391.0
1717668485770;-1759.0;16210.0;2728.0
1717668485770;3339.0;10687.0;2241.0
1717668485770;3463.0;7070.0;1264.0
1717668486035;3070.0;2116.0;711.0
1717668486035;2025.0;135.0;439.0
1717668486035;2660.0;-921.0;647.0
1717668486035;2577.0;-1211.0;617.0
1717668486035;3759.0;-1179.0;77.0
1717668486134;4657.0;-508.0;791.0
1717668486134;7779.0;10703.0;-1915.0
1717668486134;4482.0;16515.0;1867.0
1717668486134;-3852.0;13760.0;1336.0
1717668486134;-3958.0;6647.0;1226.0
1717668486134;-2938.0;3013.0;972.0
1717668486342;-1655.0;605.0;909.0
1717668486342;-781.0;-546.0;1147.0
1717668486342;-1265.0;-1032.0;592.0
1717668486342;-1867.0;-507.0;858.0
1717668486342;-2555.0;3097.0;6.0
1717668486552;-6142.0;10827.0;-589.0
1717668486552;-3326.0;15882.0;-10.0
1717668486552;677.0;10694.0;-463.0
1717668486552;3355.0;5185.0;-199.0
1717668486552;3815.0;1791.0;521.0
1717668486734;2994.0;-584.0;677.0
1717668486734;2763.0;-1775.0;650.0
1717668486734;2930.0;-1684.0;119.0
1717668486734;3236.0;-539.0;-52.0
1717668486734;4421.0;5124.0;705.0
1717668486734;4211.0;12713.0;1121.0
1717668487038;-1674.0;13135.0;2442.0
1717668487038;-3807.0;9464.0;1005.0
1717668487038;-3138.0;6057.0;1891.0
1717668487038;-1642.0;2891.0;1774.0
1717668487038;-1026.0;-190.0;571.0
1717668487152;-905.0;-474.0;901.0
1717668487152;-1498.0;-1022.0;501.0
1717668487152;-1822.0;69.0;-147.0
1717668487152;-4153.0;3542.0;-349.0
1717668487152;-6664.0;15086.0;-1998.0
1717668487346;-2149.0;16582.0;-641.0
1717668487346;2731.0;7951.0;-489.0
1717668487346;3160.0;2964.0;-96.0
1717668487346;3354.0;-251.0;144.0
1717668487346;3425.0;-1379.0;753.0
1717668487346;2921.0;-538.0;1602.0
1717668487544;2406.0;-546.0;88.0
1717668487544;3353.0;18.0;501.0
1717668487544;4442.0;9071.0;-1245.0
1717668487544;5809.0;12194.0;-1511.0
1717668487544;-3668.0;18315.0;-718.0
1717668487736;-4033.0;8255.0;698.0
1717668487736;-3291.0;3422.0;1419.0
1717668487736;-1732.0;1639.0;830.0
1717668487736;-816.0;-419.0;262.0
1717668487736;-1142.0;-1202.0;7.0
1717668488022;-1619.0;-981.0;58.0
1717668488022;-1562.0;886.0;161.0
1717668488022;-5656.0;4685.0;214.0
1717668488022;-7800.0;16415.0;786.0
1717668488022;-1652.0;14229.0;233.0
1717668488022;2089.0;6323.0;857.0
1717668488144;2858.0;2199.0;468.0
1717668488144;3000.0;-892.0;630.0
1717668488144;3147.0;-1473.0;1156.0
1717668488144;3946.0;-1678.0;-52.0
1717668488144;3015.0;-881.0;-144.0
1717668488372;3763.0;1742.0;-271.0
1717668488372;5480.0;10478.0;-1051.0
1717668488372;3207.0;14728.0;-1195.0
1717668488372;-2218.0;10935.0;-279.0
1717668488372;-2872.0;7090.0;566.0
1717668488528;-2478.0;4165.0;1744.0
1717668488528;-1458.0;2270.0;2251.0
1717668488528;-496.0;-36.0;1465.0
1717668488528;-1269.0;-836.0;809.0
1717668488528;-1395.0;-309.0;681.0
1717668488769;-2965.0;2768.0;67.0
1717668488769;-6975.0;9291.0;-789.0
1717668488769;-4733.0;18010.0;669.0
1717668488769;2050.0;11981.0;-274.0
1717668488769;4225.0;4987.0;-59.0
1717668488769;3464.0;2749.0;-314.0
1717668488936;2692.0;-677.0;69.0
1717668488936;2741.0;-1215.0;509.0
1717668488936;3460.0;-1030.0;143.0
1717668488936;4525.0;-595.0;207.0
1717668488936;3298.0;-294.0;354.0
1717668489129;5202.0;8930.0;-1459.0
1717668489129;2968.0;18689.0;1317.0
1717668489129;-3883.0;13612.0;1249.0
1717668489129;-4545.0;6224.0;1305.0
1717668489129;-2612.0;4759.0;1873.0
1717668489328;-1304.0;-321.0;484.0
1717668489328;-658.0;-1290.0;812.0
1717668489328;-2369.0;-1342.0;235.0
1717668489328;-2540.0;-1919.0;83.0
1717668489328;-3199.0;2172.0;946.0
1717668489328;-4744.0;14841.0;186.0
1717668489536;-1925.0;17035.0;788.0
1717668489536;3025.0;10218.0;452.0
1717668489536;3599.0;5072.0;565.0
1717668489536;2674.0;964.0;395.0
1717668489536;2857.0;-389.0;772.0
1717668489747;3109.0;-1988.0;1185.0
1717668489747;2752.0;-1433.0;693.0
1717668489747;2985.0;-227.0;418.0
1717668489747;3598.0;91.0;79.0
1717668489747;5083.0;18569.0;-30.0
1717668490000;-134.0;13387.0;3214.0
1717668490000;-4833.0;9687.0;1028.0
1717668490000;-4007.0;6108.0;1456.0
1717668490000;-2169.0;2317.0;2987.0
1717668490000;-559.0;-124.0;1977.0
1717668490151;-697.0;-1436.0;716.0
1717668490151;-895.0;-1155.0;419.0
1717668490151;-1624.0;-623.0;-590.0
1717668490151;-4983.0;2888.0;-1357.0
1717668490151;-6893.0;14036.0;-3683.0
1717668490151;-2413.0;13070.0;-2136.0
1717668490348;1772.0;7621.0;-1215.0
1717668490348;1105.0;2628.0;105.0
1717668490348;2030.0;556.0;575.0
1717668490348;3759.0;-290.0;776.0
1717668490348;2473.0;-1050.0;1070.0
1717668490528;2682.0;-1122.0;-413.0
1717668490528;3308.0;537.0;-113.0
1717668490528;6456.0;7089.0;-2368.0
1717668490528;5781.0;16090.0;-558.0
1717668490528;-882.0;11928.0;363.0
1717668490737;-3766.0;7936.0;1318.0
1717668490737;-2732.0;5200.0;1006.0
1717668490737;-1637.0;1889.0;543.0
1717668490737;-1034.0;104.0;533.0
1717668490737;-731.0;-786.0;258.0
1717668490737;-1511.0;-1597.0;138.0
1717668490932;-893.0;-1376.0;540.0
1717668490932;-4534.0;3365.0;-2387.0
1717668490932;-4607.0;15051.0;-5701.0
1717668490932;-1560.0;13099.0;-5189.0
1717668490932;2077.0;6482.0;-3455.0
1717668491146;2753.0;2977.0;-261.0
1717668491146;3001.0;812.0;252.0
1717668491146;3157.0;-731.0;1296.0
1717668491146;2636.0;-924.0;1305.0
1717668491146;2721.0;-750.0;-546.0
1717668491338;2210.0;-362.0;-41.0
1717668491338;5112.0;9119.0;-2574.0
1717668491338;6904.0;17542.0;-1518.0
1717668491338;-1458.0;13793.0;2131.0
1717668491338;-3115.0;6151.0;1868.0
1717668491338;-2242.0;3240.0;1492.0
1717668491533;-1361.0;897.0;568.0
1717668491533;-1200.0;-813.0;-58.0
1717668491533;-2473.0;-1138.0;433.0
1717668491533;-2787.0;-542.0;1313.0
1717668491533;-3166.0;1771.0;1352.0
1717668491726;-4117.0;9197.0;1739.0
1717668491726;403.0;16118.0;3803.0
1717668491726;2095.0;9962.0;1689.0
1717668491726;2357.0;4578.0;721.0
1717668491726;2052.0;1096.0;276.0
1717668491936;2332.0;-868.0;-172.0
1717668491936;2730.0;-1629.0;775.0
1717668491936;3389.0;-292.0;740.0
1717668491936;2435.0;686.0;1690.0
1717668491936;5449.0;4345.0;2394.0
1717668492132;5371.0;12232.0;-318.0
1717668492132;-1903.0;15164.0;1402.0
1717668492132;-3696.0;8294.0;1247.0
1717668492133;-2989.0;3718.0;1441.0
1717668492133;-1789.0;1086.0;1227.0
1717668492133;-1546.0;-345.0;1163.0
1717668492327;-1377.0;-1578.0;1133.0
1717668492327;-1968.0;-1384.0;1252.0
1717668492327;-3143.0;-302.0;948.0
1717668492327;-7194.0;8246.0;97.0
1717668492327;-4979.0;15953.0;183.0
1717668492550;324.0;13990.0;-114.0
1717668492550;3364.0;7001.0;28.0
1717668492550;2923.0;2765.0;495.0
1717668492550;2895.0;185.0;802.0
1717668492550;2364.0;-2098.0;1209.0
1717668492735;2390.0;-1637.0;829.0
1717668492735;3286.0;-2374.0;-182.0
1717668492735;4428.0;635.0;14.0
1717668492735;9097.0;11700.0;-493.0
1717668492735;4675.0;13931.0;565.0
1717668492735;-1566.0;13066.0;544.0
1717668492926;-3641.0;7588.0;752.0
1717668492926;-3190.0;3986.0;417.0
1717668492926;-2109.0;1593.0;429.0
1717668492926;-1804.0;81.0;400.0
1717668492926;-2449.0;-280.0;441.0
1717668493171;-1679.0;1470.0;3364.0
1717668493171;-1961.0;303.0;1498.0
1717668493171;-5150.0;10874.0;323.0
1717668493171;-3745.0;15860.0;-157.0
1717668493171;788.0;10972.0;472.0
1717668493349;2948.0;6514.0;-365.0
1717668493349;2731.0;1975.0;275.0
1717668493349;2754.0;-517.0;206.0
1717668493349;2267.0;-1793.0;1083.0
1717668493349;2716.0;-2680.0;1089.0
1717668493349;3942.0;-1315.0;908.0
1717668493540;6222.0;256.0;1243.0
1717668493540;10282.0;9749.0;-1888.0
1717668493540;5131.0;16919.0;1154.0
1717668493540;-1878.0;13440.0;1713.0
1717668493540;-3398.0;7020.0;2182.0
1717668493804;-2555.0;3231.0;1242.0
1717668493804;-1428.0;629.0;808.0
1717668493804;-1838.0;113.0;499.0
1717668493804;-2105.0;1600.0;249.0
1717668493804;-2179.0;3509.0;847.0
1717668493931;-1883.0;4401.0;752.0
1717668493931;-5787.0;8826.0;976.0
1717668493931;-2139.0;11023.0;4269.0
1717668493931;2108.0;5904.0;3401.0
1717668493931;3380.0;3576.0;1999.0
1717668493931;3593.0;2180.0;861.0
1717668494125;3332.0;396.0;177.0
1717668494125;3226.0;-274.0;359.0
1717668494125;3093.0;-517.0;659.0
1717668494125;2919.0;-63.0;807.0
1717668494125;4731.0;2797.0;1440.0
1717668494338;7634.0;8287.0;43.0
1717668494338;1250.0;14766.0;957.0
1717668494338;-3472.0;12340.0;281.0
1717668494338;-3266.0;5807.0;356.0
1717668494338;-1663.0;3514.0;1367.0
1717668494531;-1053.0;2646.0;487.0
1717668494531;-1304.0;-1120.0;1311.0
1717668494531;-1069.0;256.0;969.0
1717668494531;-1347.0;224.0;1475.0
1717668494531;-1768.0;3073.0;1667.0
1717668494740;-5307.0;10061.0;3909.0
1717668494740;-2548.0;14111.0;4772.0
1717668494740;3532.0;9766.0;2177.0
1717668494740;2912.0;5494.0;763.0
1717668494740;2823.0;853.0;215.0
1717668494740;3044.0;-1543.0;-208.0
1717668494936;3403.0;-2279.0;263.0
1717668494936;2773.0;-2316.0;-88.0
1717668494936;3391.0;-788.0;330.0
1717668494936;5414.0;3428.0;42.0
1717668494936;9366.0;15005.0;156.0
1717668495130;-1009.0;17105.0;1392.0
1717668495130;-3937.0;8039.0;1943.0
1717668495130;-3337.0;4688.0;2760.0
1717668495130;-1999.0;991.0;1869.0
1717668495130;-1193.0;-946.0;1460.0
1717668495403;-1178.0;-757.0;1270.0
1717668495403;-1780.0;10.0;1153.0
1717668495403;-1285.0;5149.0;383.0
1717668495403;-5369.0;9047.0;444.0
1717668495403;-3752.0;14908.0;617.0
1717668495403;1926.0;11073.0;121.0
1717668495541;3896.0;6690.0;94.0
1717668495541;2733.0;1955.0;434.0
1717668495541;2646.0;-1355.0;227.0
1717668495541;3442.0;-2586.0;544.0
1717668495541;4345.0;-516.0;1239.0
1717668495746;4060.0;-1023.0;294.0
1717668495746;4853.0;4606.0;605.0
